script,analysis/code_genealogy.py,analysis/generate_script_catalog.py,attention_probe.py,audit_configs.py,base_general.py,benchmark_hidden_transfer.py,benchmark_ppn_transport.py,benchmark_vllm_generation.py,build_coverage_queue.py,build_dataset.py,build_deciepoch_subset.py,build_mahalanobis.py,build_score_filtered_dataset.py,build_teacher_cache.py,cache_generation_gate.py,cache_null_probe.py,chain_ppp8_when_ready.sh,compare_lora_checkpoints.py,compare_v3_deltas.py,compare_v4_shard_numerics.py,conclusion_check.py,convert_deepseek_native_to_hf.py,convert_responses_tokenizer.py,cpu_watch.sh,delta_profiles.py,demo_35b_answers.sh,demo_deepseek_bf16.sh,demo_deepseek_retry.sh,demos/ppn_demo.sh,demos/ppn_partition_demo.py,demos/ppn_partition_readable.py,demos/ppn_stage_demo.py,demos/ppp_demo.sh,demos/ppp_independent_stage_demo.py,dequantize_snapshot.py,destruct_eval.py,download_mlt2.sh,evaluate.py,evaluate_v31_4b_full_standard.sh,evaluate_vllm_mixed_result.py,fetch_poem.py,fetch_quijote.py,forget_curves.py,frontier_recall.py,fuse_experts_snapshot.py,gen_pareto_v2_screen.py,generate.py,gpu_health.sh,gpu_lease.sh,gpu_scheduler.sh,gpu_speed_backfill.sh,gpu_util_monitor.sh,gpu_watchdog.sh,grid_tile_bench.py,group_reports_v2.py,hourly_evidence_check.sh,l40s_exec.sh,l40s_setup.sh,l40s_train_v3.sh,l40s_vllm_teacher_campaign.sh,launch_dsflash_ppp8x.sh,launch_g31b_ppp5x.sh,launch_g31b_ppp8x.sh,launch_g31b_v4.sh,launch_q0p6b_ppp2x_test.sh,launch_q0p6b_ppp3x_test.sh,launch_q122b_ppp8x.sh,launch_q122b_ppp8x_adam.sh,launch_q122b_ppp8x_evalin.sh,launch_q397b_ppp8x.sh,launch_q397b_ppp8x_adam.sh,launch_v32r_score100_campaign.sh,launch_v4_stages.sh,layer_delta_timeline.py,layer_loss_plots.py,layer_swap.py,logit_lens.py,lossgrid_health_monitor.sh,lossgrid_report.py,lossgrid_visuals.py,memory_plan.py,merge_v4_adapters.py,model_matrix.py,moe_router_probe.py,overnight_27b_online.sh,parallel_bench.py,pipeline_tail.sh,ppn_partition.py,premise_gate.py,qualitative_chat_review.py,rag_generation_gate.py,recite_long.py,refresh_report_v2_index.py,refresh_v31_0p8b_full_damage_reports.sh,refresh_v31_reports.sh,render_programmer_walkthrough.py,report_pdf_v2.py,report_shipper.sh,report_v2.py,results_refresher.sh,retention_eval.py,run_m1_legs.sh,run_speed_check_monitored.sh,sample_gpu_telemetry.sh,sample_process_telemetry.sh,sanity_chat.py,shell_helpers.py,signal_attribution.py,slurm_h100.sbatch,smoke_family.py,spec_verify_122b.sbatch,spec_verify_batch.sbatch,spec_verify_matrix.sh,speed_check.py,stage_hf_cache.sh,stage_teacher_cache_shm.sh,standard_destruction_eval.py,stop_g31b_at25.sh,stop_v32r_score100_campaign.sh,summarize_standard_destruction.py,surprise_probe.py,tasks_report.py,teacher_ceiling.py,train.py,train_and_report.py,train_batch_bench.py,train_certify.py,train_oom_backoff.py,train_tuned_lens.py,v31_bk_cohort_probe.py,v31_bk_smoke.py,v3_smoke.py,v4_battery.py,v4_stage_reaper.sh,variants/_forward.py,variants/build_teacher_cache_answers.py,variants/build_teacher_cache_full.py,variants/build_teacher_cache_index.py,variants/destruct_base_fast.py,variants/destruct_base_full.py,variants/destruct_checkpoint_fast.py,variants/destruct_checkpoint_full.py,variants/evaluate_base.py,variants/evaluate_checkpoint.py,variants/evaluate_layer_residuals.py,variants/logit_lens_raw.py,variants/logit_lens_tuned.py,variants/parallel_bench_pipeline_2gpu.py,variants/parallel_bench_single.py,variants/parallel_bench_tensor_2gpu.py,variants/smoke_family_all.py,variants/smoke_family_default.py,variants/smoke_family_selected.py,variants/standard_destruction_base.py,variants/standard_destruction_checkpoint.py,variants/teacher_ceiling_chapter_context.py,variants/teacher_ceiling_full_context.py,variants/teacher_ceiling_no_context.py,variants/teacher_ceiling_window_context.py,variants/train_certify_all.py,variants/train_certify_list.py,variants/train_certify_selected.py,vendor_standard_eval.py,venv_check.sh,venv_setup.sh,verify_vllm_teacher_forced.py,vllm_2node_smoke.py,vllm_h100_eager_shared_queue.sh,vllm_h100_mixed_budget_campaign.sh,vllm_h100_overnight_queue.sh,vllm_h100_qwen06_32k_capacity.sh,vllm_h100_qwen35_shared_queue.sh,vllm_h100_rest_of_day.sh,vllm_longdraft.py,vllm_prefill_verify.py,vram_guard.sh,wait_m1_then_g26b_e500.sh,warm_python_runtime.sh
l40s_exec.sh,0.996168582,0.987068966,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.984848485,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.984848485,1.000000000,0.984848485,0.984848485,0.984848485,0.952830189,1.000000000,1.000000000,1.000000000,0.948979592,1.000000000,1.000000000,1.000000000,0.969696970,1.000000000,0.924242424,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.939393939,0.969072165,0.964143426,0.939393939,0.969696970,0.984848485,1.000000000,1.000000000,0.969696970,0.000000000,0.893939394,0.909090909,0.956521739,0.984848485,0.984848485,0.984848485,0.984848485,0.984848485,0.984848485,0.984848485,0.984848485,0.984848485,0.984848485,0.984848485,0.924242424,0.923076923,1.000000000,1.000000000,1.000000000,1.000000000,0.984848485,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.954545455,1.000000000,0.984848485,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.939393939,0.909090909,1.000000000,1.000000000,0.984848485,1.000000000,0.984848485,1.000000000,0.969696970,0.939393939,0.909090909,0.924731183,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.984848485,1.000000000,0.924242424,0.924242424,1.000000000,0.984848485,0.939393939,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.924242424,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.957142857,0.893939394,1.000000000,1.000000000,0.954545455,0.931818182,0.955056180,0.969696970,0.954545455,0.984848485,1.000000000,1.000000000,0.969696970,0.984848485,0.939393939
l40s_setup.sh,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.981132075,1.000000000,1.000000000,1.000000000,0.989795918,1.000000000,1.000000000,1.000000000,0.954545455,1.000000000,0.906250000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.961538462,0.996563574,0.996015936,0.960784314,0.941176471,1.000000000,1.000000000,1.000000000,0.963636364,0.893939394,0.000000000,0.928571429,0.978260870,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.878787879,0.965811966,1.000000000,1.000000000,1.000000000,1.000000000,0.984375000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.944444444,1.000000000,0.941176471,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.941176471,0.909090909,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.913043478,0.957446809,0.967741935,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.971428571,1.000000000,0.947368421,0.869565217,1.000000000,1.000000000,0.826086957,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.942857143,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.942857143,0.885714286,1.000000000,1.000000000,0.962264151,0.977272727,0.977528090,0.941176471,0.971428571,0.941176471,1.000000000,1.000000000,1.000000000,0.941176471,0.891891892
l40s_train_v3.sh,0.996168582,0.991379310,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.976190476,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.976190476,1.000000000,1.000000000,1.000000000,1.000000000,0.962264151,1.000000000,1.000000000,1.000000000,0.959183673,1.000000000,1.000000000,1.000000000,0.976190476,1.000000000,0.952380952,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.952380952,0.986254296,0.988047809,0.980392157,0.952380952,0.976190476,1.000000000,1.000000000,0.981818182,0.909090909,0.928571429,0.000000000,0.956521739,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.904761905,0.948717949,1.000000000,1.000000000,1.000000000,1.000000000,0.968750000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.928571429,1.000000000,0.976190476,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.976190476,0.976190476,1.000000000,1.000000000,0.976190476,1.000000000,0.952380952,1.000000000,1.000000000,0.952380952,0.872340426,0.935483871,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.976190476,0.976190476,0.976190476,1.000000000,0.928571429,0.904761905,1.000000000,0.976190476,0.904761905,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.928571429,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.957142857,0.928571429,1.000000000,1.000000000,0.943396226,0.965909091,0.966292135,0.952380952,0.928571429,0.976190476,1.000000000,1.000000000,0.952380952,0.976190476,0.952380952
l40s_vllm_teacher_campaign.sh,0.996168582,0.991379310,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.989130435,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.989130435,1.000000000,0.989130435,0.989130435,0.989130435,0.962264151,1.000000000,1.000000000,1.000000000,0.948979592,1.000000000,1.000000000,1.000000000,0.956521739,1.000000000,0.956521739,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.956521739,0.975945017,0.964143426,0.956521739,0.989130435,0.967391304,1.000000000,1.000000000,0.934782609,0.956521739,0.978260870,0.956521739,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.967391304,0.948717949,1.000000000,1.000000000,1.000000000,1.000000000,0.967391304,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.978260870,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.967391304,0.956521739,1.000000000,1.000000000,0.989130435,1.000000000,0.989130435,1.000000000,0.978260870,0.967391304,0.967391304,1.000000000,1.000000000,1.000000000,1.000000000,0.989130435,1.000000000,0.989130435,1.000000000,0.989130435,1.000000000,0.934782609,0.967391304,1.000000000,0.989130435,0.978260870,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.967391304,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.989130435,0.956521739,1.000000000,1.000000000,0.913043478,0.847826087,0.945652174,0.945652174,0.913043478,0.978260870,1.000000000,1.000000000,0.989130435,0.989130435,0.978260870
launch_dsflash_ppp8x.sh,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.857142857,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.937500000,1.000000000,0.777777778,0.750000000,0.750000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.954545455,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.961538462,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.981818182,0.984848485,1.000000000,1.000000000,1.000000000,0.000000000,0.400000000,0.400000000,0.600000000,0.600000000,0.600000000,0.200000000,0.200000000,0.400000000,0.200000000,0.200000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.964912281,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.866666667,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.950000000,0.857142857,1.000000000
launch_g31b_ppp5x.sh,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.857142857,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.937500000,1.000000000,0.777777778,0.750000000,0.750000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.954545455,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.961538462,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.981818182,0.984848485,1.000000000,1.000000000,1.000000000,0.400000000,0.000000000,0.600000000,0.600000000,0.600000000,0.600000000,0.400000000,0.400000000,0.600000000,0.400000000,0.400000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.964912281,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.866666667,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.950000000,0.857142857,1.000000000
launch_g31b_ppp8x.sh,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.857142857,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.937500000,1.000000000,0.777777778,0.750000000,0.750000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.954545455,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.961538462,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.981818182,0.984848485,1.000000000,1.000000000,1.000000000,0.400000000,0.600000000,0.000000000,0.500000000,0.500000000,0.500000000,0.400000000,0.400000000,0.250000000,0.400000000,0.400000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.964912281,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.866666667,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.950000000,0.857142857,1.000000000
launch_g31b_v4.sh,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.857142857,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.937500000,1.000000000,0.777777778,0.750000000,0.750000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.954545455,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.961538462,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.981818182,0.984848485,1.000000000,1.000000000,1.000000000,0.600000000,0.600000000,0.500000000,0.000000000,0.500000000,0.500000000,0.600000000,0.600000000,0.500000000,0.600000000,0.600000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.964912281,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.866666667,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.950000000,0.857142857,1.000000000
launch_q0p6b_ppp2x_test.sh,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.857142857,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.937500000,1.000000000,0.777777778,0.750000000,0.750000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.954545455,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.961538462,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.981818182,0.984848485,1.000000000,1.000000000,1.000000000,0.600000000,0.600000000,0.500000000,0.500000000,0.000000000,0.500000000,0.600000000,0.600000000,0.500000000,0.600000000,0.600000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.964912281,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.866666667,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.950000000,0.857142857,1.000000000
launch_q0p6b_ppp3x_test.sh,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.857142857,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.937500000,1.000000000,0.777777778,0.750000000,0.750000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.954545455,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.961538462,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.981818182,0.984848485,1.000000000,1.000000000,1.000000000,0.600000000,0.600000000,0.500000000,0.500000000,0.500000000,0.000000000,0.600000000,0.600000000,0.500000000,0.600000000,0.600000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.964912281,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.866666667,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.950000000,0.857142857,1.000000000
